Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
RSA,2048,50,24,0.00010170001769438386
RSA,2048,50,25,0.00014429999282583594
RSA,2048,50,26,0.00014030002057552338
RSA,2048,50,27,0.00012579996837303042
RSA,2048,50,28,0.00013860000763088465
RSA,2048,50,29,0.0001556000206619501
RSA,2048,50,30,8.430000161752105e-05
RSA,2048,50,31,0.00014269998064264655
RSA,2048,50,32,8.74000252224505e-05
RSA,2048,50,33,0.00012280000373721123
RSA,2048,50,34,0.00010459998156875372
RSA,2048,50,35,0.000159099989105016
RSA,2048,50,36,0.0001289999927394092
RSA,2048,50,37,0.00013420003233477473
RSA,2048,50,38,0.000146100006531924
RSA,2048,50,39,0.00012370001059025526
RSA,2048,50,40,0.00014859996736049652
RSA,2048,50,41,0.00013270002091303468
RSA,2048,50,42,0.00016270001651719213
RSA,2048,50,43,0.0001126999850384891
RSA,2048,50,44,9.370001498609781e-05
RSA,2048,50,45,0.0001490999711677432
RSA,2048,50,46,0.00010750000365078449
RSA,2048,50,47,9.950000094249845e-05
RSA,2048,50,48,0.00010730000212788582
RSA,2048,50,49,0.00010000000474974513
RSA,2048,50,50,0.00011809996794909239
RSA,2048,50,51,0.00010530004510655999
RSA,2048,50,52,0.00015129998791962862
RSA,2048,50,53,0.0001020999625325203
RSA,2048,50,54,0.00014089996693655849
RSA,2048,50,55,8.890003664419055e-05
RSA,2048,50,56,9.239994687959552e-05
RSA,2048,50,57,9.180000051856041e-05
RSA,2048,50,58,8.670001989230514e-05
RSA,2048,50,59,8.909997995942831e-05
RSA,2048,50,60,8.729996625334024e-05
RSA,2048,50,61,8.920003892853856e-05
RSA,2048,50,62,9.309995220974088e-05
RSA,2048,50,63,8.640001760795712e-05
RSA,2048,50,64,8.729996625334024e-05
RSA,2048,50,65,9.190000128000975e-05
RSA,2048,50,66,8.939998224377632e-05
RSA,2048,50,67,9.580003097653389e-05
RSA,2048,50,68,8.650001836940646e-05
RSA,2048,50,69,8.510000770911574e-05
RSA,2048,50,70,8.430000161752105e-05
RSA,2048,50,71,8.38999985717237e-05
RSA,2048,50,72,8.620001608505845e-05
RSA,2048,50,73,8.829997386783361e-05
RSA,2048,50,74,8.760002674534917e-05
RSA,2048,50,75,8.559995330870152e-05
RSA,2048,50,76,8.780002826824784e-05
RSA,2048,50,77,8.540000999346375e-05
RSA,2048,50,78,9.560002945363522e-05
RSA,2048,50,79,0.0001344000338576734
RSA,2048,50,80,8.85000335983932e-05
RSA,2048,50,81,9.490002412348986e-05
RSA,2048,50,82,8.979998528957367e-05
RSA,2048,50,83,8.610001532360911e-05
RSA,2048,50,84,8.889997843652964e-05
RSA,2048,50,85,0.0001105000264942646
RSA,2048,50,86,0.00010040000779554248
RSA,2048,50,87,8.499994874000549e-05
RSA,2048,50,88,0.00010170001769438386
RSA,2048,50,89,0.00011020002420991659
RSA,2048,50,90,0.00010539998766034842
RSA,2048,50,91,8.630001684650779e-05
RSA,2048,50,92,9.119999594986439e-05
